*************************** NUIT one-group neutron cross-section data ***************************
Number of isotopes with neutron data: 
	551
Number of burnup steps:
	2

BU(MWd/kgHM)
0.00000000E+00   1.00000000E+00

NucId    NucName  MT
                  16    4.17475710E+12   4.11766553E+21
                  102   1.55625376E+15   1.68450196E+24
                  103   5.31307366E+10   6.28266803E+19
                  107   2.17624804E+10   2.72907245E+19
390910   Y91      4       
                  16    3.43975847E+12   2.28429195E+24
                  102   8.61250339E+14   6.01780584E+26
                  103   9.40015959E+09   8.21335816E+21
                  107   3.12577839E+09   2.57628532E+21
400900   Zr90     3       
                  102   2.30979688E+13   1.03505017E+19
                  103   2.98911730E+11   1.47606717E+17
                  107   1.90182512E+10   9.06916146E+15
400910   Zr91     4       
                  16    2.66040078E+12   4.54854597E+19
                  102   9.85133375E+14   1.77165960E+22
                  103   1.74299480E+11   3.20144560E+18
                  107   4.21312033E+11   7.28653689E+18
400920   Zr92     4       
                  16    1.69632328E+12   5.03397593E+24
                  102   1.66727594E+14   4.51358249E+26
                  103   1.95743508E+10   6.09555017E+22
                  107   4.08837896E+10   1.29050977E+23
400930   Zr93     4       
                  16    4.65586150E+12   1.83167844E+24
                  102   1.68549734E+15   7.32895898E+26
                  103   4.30751044E+09   2.37991884E+21
                  107   2.93930024E+10   1.34980854E+22
400940   Zr94     4       
                  16    2.96809887E+12   1.50292553E+26
                  102   5.99145776E+13   3.89354337E+27
                  103   8.97793116E+08   9.02800550E+22
                  107   2.21915813E+09   1.52156512E+23
400950   Zr95     4       
                  16    7.22142518E+12   1.16118999E+27
                  102   1.38279110E+15   1.91222856E+29
                  103   1.95310155E+08   9.12787693E+22
                  107   2.21862510E+09   4.35784085E+23
400960   Zr96     4       
                  16    4.20412845E+12   4.63708994E+27
                  102   6.89862429E+14   4.23137437E+29
                  103   3.29492073E+06   2.25431056E+22
                  107   1.53431470E+08   2.49929293E+23
410930   Nb93     5       
                  16    1.18586190E+12   1.34639213E+18
                  102   4.14874485E+14   3.38021170E+20
                  103   2.40910957E+11   2.06230807E+17
                  107   9.87247639E+10   8.39153229E+16
                  1021  9.22998733E+14   7.52018076E+20
410940   Nb94     5       
                  16    6.17124163E+12   2.05542726E+20
                  102   1.60401071E+16   6.04611782E+23
                  103   3.30075782E+11   1.26937302E+19
                  107   8.81657380E+10   3.45973893E+18
                  1021  6.50951277E+14   2.45367945E+22
410950   Nb95     4       
                  16    2.44721321E+12   5.96187011E+22
                  102   5.87134782E+15   1.72317740E+26
                  103   5.32837513E+10   1.47769552E+21
                  107   2.07250331E+10   5.71284846E+20
420920   Mo92     4       
                  102   1.44100484E+14   1.39393469E+14
                  103   9.60412113E+12   1.04294453E+13
                  107   1.37997725E+11   1.49626136E+11
                  1021  3.17720048E+11   3.07341783E+11
420930   Mo93     4       
                  16    1.41615181E+12   1.61151892E+12
                  102   5.14720637E+15   5.77859550E+15
                  103   4.39284851E+12   4.61736233E+12
                  107   1.00322665E+14   1.03100806E+14
420940   Mo94     4       
                  16    3.12527233E+11   1.73776430E+16
                  102   3.20200404E+14   7.33248972E+18
                  103   3.10397448E+11   7.55647322E+15
                  107   8.10245550E+11   1.91490764E+16
420950   Mo95     4       
                  16    2.78156885E+12   2.41035816E+18
                  102   1.44192872E+16   1.27554516E+22
                  103   4.53059986E+10   4.68994158E+16
                  107   5.48160565E+11   4.66944160E+17
420960   Mo96     4       
                  16    8.77504646E+11   1.81818699E+20
                  102   1.71650587E+15   3.34822157E+23
                  103   2.32759721E+10   3.54594127E+18
                  107   7.95466726E+10   1.17351558E+19
420970   Mo97     4       
                  16    4.94072414E+12   2.85520516E+23
                  102   2.39522697E+15   1.44055826E+26
                  103   1.37654968E+10   1.01177504E+21
                  107   8.11340888E+10   5.30438914E+21
420980   Mo98     4       
                  16    1.93747574E+12   1.85639724E+27
                  102   6.17817628E+14   6.26046757E+29
                  103   1.12161997E+09   1.76189365E+24
                  107   8.19568704E+09   8.74786143E+24
420990   Mo99     4       
                  16    2.02490440E+13   1.81192262E+28
                  102   6.79370285E+15   6.58752554E+30
                  103   1.56073694E+09   2.25821360E+24
                  107   6.02787210E+09   5.70928987E+24
421000   Mo100    4       
                  16    2.48020743E+12   2.88809277E+27
                  102   4.69631944E+14   5.49268591E+29
                  103   7.87857809E+07   3.43457824E+23
                  107   1.33925232E+09   2.00687933E+24
430980   Tc98     4       
                  16    5.97329672E+12   1.06865480E+21
                  102   2.23310141E+15   4.44794321E+23
                  103   1.35022858E+12   2.87290442E+20
                  107   2.67167475E+11   5.48406469E+19
430990   Tc99     4       
                  16    9.16275768E+11   4.94885428E+22
                  102   3.49322567E+16   1.10419656E+27
                  103   1.75729727E+10   7.48235438E+20
                  107   1.01597953E+10   3.93335462E+20
440960   Ru96     4       
                  16    0.00000000E+00   1.65528886E+11
                  102   8.05802799E+14   9.11380570E+14
                  103   2.95038477E+12   3.17666056E+12
                  107   8.55643107E+12   8.83833838E+12
440970   Ru97     4       
                  16    1.71943557E+12   1.92842474E+12
                  102   8.29603551E+15   8.76171102E+15
                  103   1.50510483E+13   1.56923850E+13
                  107   9.93879374E+13   1.01387330E+14
440980   Ru98     4       
                  16    4.64501586E+10   5.08063514E+11
                  102   4.20965718E+15   4.38987495E+15
                  103   4.55199312E+11   4.97969089E+11
                  107   5.83368704E+11   6.32547898E+11
440990   Ru99     4       
                  16    5.01029014E+12   9.75327164E+16
                  102   1.66525724E+16   3.56220792E+20
                  103   3.21835741E+11   7.56627018E+15
                  107   8.59299527E+11   1.88476637E+16
441000   Ru100    4       
                  16    5.10558809E+11   1.51700118E+21
                  102   3.39623268E+15   4.06855891E+24
                  103   1.79891020E+10   2.41685291E+19
                  107   6.56007436E+10   8.54518299E+19
441010   Ru101    4       
                  16    5.45407623E+12   2.94340046E+25
                  102   1.04248893E+16   6.91171311E+28
                  103   2.06978530E+10   1.43846560E+23
                  107   2.18600691E+10   1.36555815E+23
441020   Ru102    4       
                  16    4.76386447E+11   1.10808027E+26
                  102   1.06760965E+15   1.13223555E+29
                  103   1.65756822E+09   2.59285103E+23
                  107   1.60748134E+10   1.78097458E+24
441030   Ru103    4       
                  16    1.01329369E+13   2.47405569E+27
                  102   3.82929252E+15   1.09110132E+30
                  103   1.04643707E+10   3.13418731E+24
                  107   1.09725882E+10   3.07928930E+24
441040   Ru104    4       
                  16    1.48058456E+12   3.52752143E+25
                  102   8.53713796E+14   1.53144003E+28
                  103   8.17375477E+08   3.18457695E+22
                  107   7.37111247E+08   1.80224340E+22
441050   Ru105    4       
                  16    1.26958687E+13   3.60677759E+26
                  102   8.10401068E+14   2.36911660E+28
                  103   6.94120331E+09   2.40370018E+23
                  107   2.97230542E+09   1.10005114E+23
441060   Ru106    4       
                  16    3.45252427E+12   2.57743874E+26
                  102   2.47337776E+14   2.06347751E+28
                  103   8.02182282E+07   2.75233701E+22
                  107   1.29146821E+07   3.06583276E+21
451030   Rh103    4       
                  16    5.82683520E+11   1.14772455E+20
                  102   1.37596942E+17   1.36653396E+25
                  103   1.25334711E+11   1.36739658E+19
                  107   1.03995714E+10   1.23649639E+18
451040   Rh104    4       
                  16    8.84604747E+12   2.51237537E+20
                  102   1.06202664E+16   3.58173692E+23
                  103   1.43839905E+13   4.66658769E+20
                  107   1.81460938E+11   5.93614016E+18
451050   Rh105    4       
                  16    1.60972997E+12   7.53999284E+23
                  102   7.71741305E+18   2.98284775E+30
                  103   2.16250422E+10   9.26202343E+21
                  107   1.27283804E+09   6.47099450E+20
461020   Pd102    4       
                  16    5.12743063E+09   3.21200497E+11
                  102   2.03912804E+15   2.48650499E+15
                  103   5.11547916E+12   6.21327863E+12
                  107   9.41779023E+11   1.09367481E+12
461030   Pd103    4       
                  16    2.38672039E+12   2.48675545E+12
                  102   4.00140327E+16   4.32731217E+16
                  103   7.23587779E+11   7.79732997E+11
                  107   3.50116352E+14   3.68511121E+14
461040   Pd104    4       
                  16    1.30591155E+11   5.63505414E+17
                  102   1.87753861E+15   1.45240914E+21
                  103   1.41865670E+11   1.24520712E+17
                  107   9.63063567E+10   8.14312341E+16
461050   Pd105    4       
                  16    3.63790159E+12   7.55888987E+19
                  102   1.64702101E+16   3.51334420E+23
                  103   8.63570865E+10   2.03320563E+18
                  107   3.83575661E+10   8.75242845E+17
461060   Pd106    4       
                  16    5.17325896E+11   7.81343386E+21
                  102   9.11245079E+14   4.75223883E+24
                  103   4.21401926E+10   2.80466006E+20
                  107   1.17853733E+10   7.61100542E+19
461070   Pd107    4       
                  16    1.18710242E+13   4.96620130E+24
                  102   1.01978955E+16   4.70962647E+27
                  103   1.15489773E+10   6.22228945E+21
                  107   7.55607197E+09   3.77353388E+21
461080   Pd108    4       
                  16    1.16743027E+12   7.23292143E+24
                  102   2.67488006E+16   8.91728821E+28
                  103   5.63458837E+09   3.05732894E+22
                  107   2.50040310E+09   1.03343477E+22
461090   Pd109    4       
                  16    1.26129569E+13   5.16985727E+25
                  102   1.24035974E+16   5.04326081E+28
                  103   1.55024859E+09   9.32452447E+21
                  107   1.53690185E+09   7.91922367E+21
461100   Pd110    4       
                  16    2.16085830E+12   1.33255283E+25
                  102   4.45943734E+14   2.39595073E+27
                  103   5.04613008E+08   6.97159318E+21
                  107   1.06180168E+08   7.23393005E+20
471070   Ag107    4       
                  16    4.72732055E+11   2.29253520E+12
                  102   2.41154698E+16   5.21854001E+16
                  103   4.24283899E+11   9.35124683E+11
                  107   1.60862443E+10   3.60037403E+10
471080   Ag108    4       
                  16    6.33941274E+12   2.39268730E+15
                  102   2.32900368E+16   9.60511592E+18
                  103   4.89754564E+14   2.12886028E+17
                  107   1.92556070E+12   8.37147912E+14
471090   Ag109    4       
                  16    6.66347179E+11   3.14961979E+21
                  102   1.50200985E+17   3.40115554E+26
                  103   4.29566423E+10   1.21578708E+20
                  107   2.21496632E+09   7.46308065E+18
471101   Ag110m1  4       
                  16    8.70906661E+12   6.02073921E+18
                  102   4.07698375E+16   3.26000114E+22
                  103   6.55408775E+10   5.29906436E+16
                  107   2.51638118E+09   2.30142265E+15
471110   Ag111    4       
                  16    1.52395216E+12   2.15281297E+23
                  102   8.87973106E+15   1.01671385E+27
                  103   8.06229407E+09   1.12479767E+21
                  107   4.82962581E+08   9.71036902E+19
471120   Ag112    4       
                  16    1.30253221E+13   5.21802993E+22
                  102   3.42302830E+16   1.36620151E+26
                  103   4.43524888E+09   2.29669910E+19
                  107   1.10706205E+09   6.50670003E+18
471130   Ag113    4       
                  16    2.82050991E+12   2.01260708E+24
                  102   3.30129890E+15   2.30590311E+27
                  103   6.21635316E+08   6.87377865E+20
                  107   1.24749265E+08   1.91221802E+20
471140   Ag114    4       
                  16    2.03858605E+13   5.42343696E+26
                  102   1.02535606E+16   2.94864846E+29
                  103   1.06652330E+09   4.13105206E+22
                  107   2.02016953E+08   9.43136820E+21
471150   Ag115    4       
                  16    4.09985635E+12   1.03103612E+25
                  102   2.40971746E+15   6.62049468E+27
                  103   3.96805537E+07   3.23709568E+20
                  107   2.99105155E+07   1.93673519E+20
471160   Ag116    4       
                  16    2.71917091E+13   1.20312484E+26
                  102   4.88261785E+15   2.12454056E+28
                  103   1.40395452E+08   1.28285223E+21
                  107   2.16607458E+07   2.57471994E+20
471170   Ag117    4       
                  16    5.72540199E+12   4.75947009E+25
                  102   1.76736534E+15   1.69194037E+28
                  103   1.72012092E+06   1.10799768E+20
                  107   1.25555720E+07   3.37262353E+20
471181   Ag118m1  4       
                  16    3.29577101E+13   7.65204948E+26
                  102   2.35294273E+16   4.71056138E+29
                  103   5.37928884E+06   5.77485342E+20
                  107   1.84167865E+05   4.94925794E+18
481060   Cd106    4       
                  16    0.00000000E+00   1.40348697E+11
                  102   1.14456400E+15   1.17823580E+15
                  103   1.47118097E+12   1.55982194E+12
                  107   5.32403109E+12   5.64144844E+12
481070   Cd107    4       
                  16    1.34501876E+12   1.53299146E+12
                  102   9.83857714E+15   9.29339582E+15
                  103   3.92139868E+13   4.06149687E+13
                  107   7.09633600E+14   7.35277373E+14
481080   Cd108    4       
                  16    2.57502076E+10   8.32942842E+12
                  102   1.81689509E+15   4.35656147E+16
                  103   1.05659083E+11   2.91331201E+12
                  107   2.28296101E+10   6.36952352E+11
481090   Cd109    4       
                  16    3.65291103E+12   3.65605413E+12
                  102   2.52286734E+17   2.75269688E+17
                  103   4.50420388E+11   5.12981993E+11
                  107   2.17404943E+13   2.38166702E+13
481100   Cd110    4       
                  16    1.82973209E+11   4.95946470E+18
                  102   7.92721971E+15   6.18076817E+22
                  103   1.59768175E+10   1.50523462E+17
                  107   3.20407691E+09   3.01179137E+16
481110   Cd111    4       
                  16    7.35306861E+12   5.26949412E+21
                  102   6.95626698E+15   6.48902642E+24
                  103   8.41417053E+10   7.73761244E+19
                  107   1.85053340E+10   1.61298451E+19
481120   Cd112    4       
                  16    4.32494016E+11   1.88354787E+19
                  102   2.05130074E+15   3.92627321E+22
                  103   3.89901659E+09   1.18411670E+17
                  107   4.41502553E+08   1.25778650E+16
481130   Cd113    4       
                  16    7.35741446E+12   3.13651942E+25
                  102   1.42450044E+19   6.82597388E+31
                  103   6.81174799E+09   3.62258858E+22
                  107   2.19265045E+09   1.20699660E+22
481140   Cd114    4       
                  16    7.21233594E+11   6.15801092E+23
                  102   1.36298757E+15   7.81844281E+26
                  103   3.89109502E+08   4.07306808E+20
                  107   5.54325977E+07   5.22305643E+19
481151   Cd115m1  4       
                  16    8.16609208E+12   7.70985066E+22
                  102   2.96181724E+15   3.07487760E+25
                  103   1.16132957E+09   1.76485986E+19
                  107   5.75775795E+08   9.31064489E+18
481160   Cd116    4       
                  16    1.45380826E+12   1.16724438E+24
                  102   2.06404299E+14   1.40065547E+26
                  103   8.31241789E+06   1.25104726E+20
                  107   7.02941934E+06   1.22131628E+19
491130   In113    4       
                  16    3.33461825E+11   3.42612185E+12
                  102   3.14432286E+16   1.08062967E+17
                  103   4.36036473E+10   1.80570733E+11
                  107   3.14924712E+09   1.44305033E+10
491140   In114    4       
                  16    5.40581518E+12   5.56873218E+12
                  102   7.94909186E+15   8.74270527E+15
                  103   1.38151760E+13   1.61098165E+13
                  107   3.87681192E+10   4.69422506E+10
491150   In115    4       
                  16    7.21288973E+11   6.71555062E+17
                  102   3.49780192E+17   1.70281765E+23
                  103   7.19087637E+09   4.57718735E+15
                  107   1.18954356E+09   7.77520754E+14
501120   Sn112    4       
                  16    0.00000000E+00   2.63370749E+11
                  102   2.43635244E+15   2.40864744E+15
                  103   1.82388433E+11   1.96588607E+11
                  107   1.25810075E+11   1.36981358E+11
501130   Sn113    4       
                  16    1.42373714E+12   1.54546542E+12
                  102   1.97027018E+16   2.13880822E+16
                  103   9.82294884E+11   1.01802086E+12
                  107   1.04087911E+12   1.04834296E+12
501140   Sn114    4       
                  16    3.04034793E+10   4.72267803E+11
                  102   9.51685776E+14   8.24784528E+14
                  103   4.38798812E+10   4.90130179E+10
                  107   1.66221095E+10   1.87268715E+10
501150   Sn115    4       
                  16    4.23498581E+12   6.50785023E+16
                  102   2.51361066E+16   4.36681542E+20
                  103   4.59749051E+10   8.78347632E+14
                  107   2.59335135E+10   4.63140842E+14
501160   Sn116    4       
                  16    3.95556172E+11   5.47842570E+17
                  102   1.12362983E+15   5.50338312E+20
                  103   7.08303358E+09   4.90728824E+15
                  107   2.33940338E+09   1.45273082E+15
501170   Sn117    4       
                  16    8.62125725E+12   7.67188021E+20
                  102   2.03058429E+15   2.02496248E+23
                  103   7.73807861E+09   9.72212124E+17
                  107   2.99668288E+09   3.53977267E+17
501180   Sn118    4       
                  16    6.21126738E+11   9.22946744E+22
                  102   4.91590150E+14   3.11540022E+25
                  103   9.02643916E+08   1.25494525E+20
                  107   1.01546176E+08   1.14573967E+19
501190   Sn119    4       
                  16    1.22680788E+13   2.72839836E+24
                  102   1.45454326E+15   3.52370660E+26
                  103   1.04216941E+09   4.06073818E+20
                  107   3.21253288E+08   1.08140504E+20
501200   Sn120    4       
                  16    1.50955239E+12   4.80259644E+24
                  102   1.59699889E+14   3.57753508E+26
                  103   1.38135420E+08   1.04354438E+21
                  107   6.47259632E+06   4.13500246E+19
501211   Sn121m1  4       
                  16    4.13314758E+12   8.61985594E+23
                  102   3.38828227E+16   6.86759590E+27
                  103   1.92966350E+08   8.48596388E+19
                  107   1.19040172E+07   2.39827834E+18
501220   Sn122    4       
                  16    2.01958005E+12   8.77194611E+24
                  102   1.32806681E+14   4.62160243E+26
                  103   4.83551979E+05   1.52610530E+20
                  107   9.71936648E+05   9.72177409E+18
501230   Sn123    4       
                  16    2.06796147E+13   5.07837156E+24
                  102   6.10970030E+15   1.41620607E+27
                  103   2.88095053E+07   4.84574068E+19
                  107   8.43760799E+05   5.67767824E+17
501240   Sn124    4       
                  16    2.90005204E+12   1.83158482E+25
                  102   7.32828621E+14   6.05184281E+27
                  103   7.40925740E+02   4.62276487E+19
                  107   5.89631495E+03   3.43177817E+17
501250   Sn125    4       
                  16    5.99836781E+12   1.39308936E+25
                  102   9.47677424E+14   1.90997659E+27
                  103   2.73707709E+06   4.63452018E+19
                  107   4.90679486E+04   3.55296728E+17
501260   Sn126    4       
                  16    3.98343452E+12   4.83013475E+25
                  102   5.42086629E+13   7.31243244E+26
                  103   3.23968614E-02   2.13021930E+15
                  107   1.02053434E+01   2.63400069E+15
511210   Sb121    4       
                  16    4.30240630E+11   1.44124730E+21
                  102   1.37091587E+16   2.15945180E+25
                  103   5.64383907E+10   7.89691847E+19
                  107   2.06540702E+08   7.20511753E+17
511220   Sb122    4       
                  16    7.95298536E+12   4.13608862E+20
                  102   1.42489903E+16   7.76806379E+23
                  103   3.60519946E+13   2.06646620E+21
                  107   1.61581998E+09   1.17038398E+17
511230   Sb123    4       
                  16    9.47893550E+11   1.46172789E+23
                  102   7.97215599E+15   8.00544359E+26
                  103   2.00545580E+10   2.19122404E+21
                  107   4.02598337E+06   7.03017638E+18
511240   Sb124    4       
                  16    1.08696685E+13   2.09522120E+22
                  102   1.84737653E+16   3.81464691E+25
                  103   3.72008027E+09   8.82506765E+18
                  107   2.17087722E+08   8.55284136E+17
511250   Sb125    4       
                  16    1.92544509E+12   1.60441541E+24
                  102   5.92305730E+15   4.45420809E+27
                  103   5.87804740E+08   7.44395568E+20
                  107   3.66109257E+07   8.80801236E+19
511260   Sb126    4       
                  16    4.76445416E+12   7.01503800E+23
                  102   1.73956859E+16   3.01334156E+27
                  103   6.59795948E+09   1.24405249E+21
                  107   2.83795193E+07   1.22531237E+19
521200   Te120    4       
                  16    2.73609236E+10   4.04002378E+11
                  102   3.10578266E+15   3.03691970E+15
                  103   1.84800741E+11   2.01162833E+11
                  107   6.06782273E+11   6.36445040E+11
521210   Te121    4       
                  16    3.91994845E+12   3.80995127E+12
                  102   9.21763963E+15   8.90765941E+15
                  103   4.36991934E+11   4.57437342E+11
                  107   1.23334151E+15   1.29403400E+15
521211   Te121m1  4       
                  16    2.40741626E+12   2.57430988E+12
                  102   2.92475753E+16   2.93523713E+16
                  103   1.13473535E+12   1.19210475E+12
                  107   9.43043813E+13   9.88721814E+13
521220   Te122    4       
                  16    2.31956133E+11   2.36207780E+16
                  102   5.89716635E+15   1.89088151E+20
                  103   1.26270381E+10   4.31140619E+14
                  107   4.63040477E+10   1.56256540E+15
521230   Te123    4       
                  16    6.64594286E+12   7.58291301E+17
                  102   6.51516318E+17   7.46748616E+22
                  103   1.44938840E+10   2.06423554E+15
                  107   1.66795428E+11   2.08376396E+16
521240   Te124    4       
                  16    5.74400045E+11   1.35194401E+20
                  102   3.09771699E+15   3.64455256E+23
                  103   3.76720252E+09   5.44974984E+17
                  107   4.69049791E+09   6.11599888E+17
521250   Te125    4       
                  16    9.82026830E+12   1.05646741E+19
                  102   2.43702222E+15   3.10679521E+21
                  103   3.59235703E+09   4.97061591E+15
                  107   5.19364907E+09   6.62800537E+15
521260   Te126    4       
                  16    1.02295869E+12   3.26808029E+22
                  102   8.49923294E+14   1.80696139E+25
                  103   8.35851272E+08   2.99319903E+19
                  107   1.07278207E+09   2.79198271E+19
521271   Te127m1  4       
                  16    1.08474939E+13   2.39394171E+21
                  102   1.47743174E+18   3.58167850E+26
                  103   9.45091180E+08   3.09107386E+17
                  107   6.76104609E+08   2.10257285E+17
521280   Te128    4       
                  16    1.63377228E+12   5.07165230E+23
                  102   2.28880148E+14   6.53733865E+25
                  103   1.90932421E+08   1.17326882E+20
                  107   8.13202402E+07   3.75417487E+19
521291   Te129m1  4       
                  16    1.50091544E+13   9.53390221E+23
                  102   7.09067927E+17   4.77405454E+28
                  103   2.96681889E+08   3.23044415E+19
                  107   1.14914752E+08   1.36511622E+19
521300   Te130    4       
                  16    2.13108056E+12   7.69613862E+25
                  102   1.03765433E+14   3.51618466E+27
                  103   1.98564916E+09   1.20870474E+23
                  107   1.07333913E+08   6.60864665E+21
521310   Te131    4       
                  16    1.18050713E+13   5.90973133E+26
                  102   7.85419680E+13   4.39319850E+27
                  103   1.08728727E+08   8.57311706E+21
                  107   5.43036478E+07   4.31147738E+21
521311   Te131m1  4       
                  16    8.07128847E+12   4.14131455E+26
                  102   2.04151095E+14   9.99756301E+27
                  103   1.01955643E+08   9.41202027E+21
                  107   1.59492998E+07   8.68048203E+20
521320   Te132    4       
                  16    3.71226833E+12   1.75595350E+27
                  102   6.64732052E+13   3.33918913E+28
                  103   1.10477367E+08   1.36408949E+23
                  107   1.08038187E+07   1.03700742E+22
531270   I127     4       
                  16    8.96997544E+11   1.76614226E+18
                  102   1.57922291E+16   1.73977088E+22
                  103   4.46664552E+10   5.78425713E+16
                  107   1.87883101E+09   2.53201362E+15
531280   I128     4       
                  16    8.42216300E+12   1.94343984E+21
                  102   7.73964048E+15   1.87171524E+24
                  103   1.24247998E+12   3.18193130E+20
                  107   2.00797965E+11   5.15933080E+19
531290   I129     5       
                  16    1.79257057E+12   4.26507657E+21
                  102   6.01017823E+15   1.30094895E+25
                  103   1.71659580E+09   4.67824545E+18
                  107   4.84259825E+08   1.48284445E+18
                  1021  8.54231144E+15   1.84904851E+25
531300   I130     4       
                  16    5.75859544E+12   2.01777875E+23
                  102   1.34446349E+16   5.20367540E+26
                  103   1.48336592E+10   6.45498057E+20
                  107   8.57628461E+08   5.18867325E+19
531310   I131     5       
                  16    2.44443736E+12   7.03972275E+24
                  102   3.79571431E+16   1.05556527E+29
                  103   4.14035569E+08   1.84456945E+21
                  107   1.48375660E+08   7.33650900E+20
                  1021  6.21109872E+14   1.72726912E+27
531320   I132     4       
                  16    9.24253431E+12   2.06808866E+25
                  102   2.49221958E+15   5.57426372E+27
                  103   2.22715591E+09   6.74918615E+21
                  107   5.22326717E+08   1.74005036E+21
531321   I132m1   4       
                  16    5.56117462E+12   1.22717728E+25
                  102   1.58954948E+15   3.17802981E+27
                  103   2.02321954E+09   6.05062744E+21
                  107   4.96924621E+07   1.10204100E+20
531330   I133     4       
                  16    2.50010432E+12   2.42653286E+26
                  102   1.53761297E+14   1.62774853E+28
                  103   4.66895623E+08   6.65113841E+22
                  107   1.40009715E+08   2.34787642E+22
531340   I134     4       
                  16    1.06078274E+13   1.90419451E+27
                  102   1.44442350E+14   2.53252005E+28
                  103   5.81677500E+08   1.56210648E+23
                  107   2.62882645E+08   6.51826225E+22
531350   I135     4       
                  16    3.07475131E+12   3.32853405E+27
                  102   3.51714207E+16   3.97218357E+31
                  103   3.24765720E+07   9.21635534E+22
                  107   2.43514386E+08   5.85601327E+23
541230   Xe123    4       
                  16    1.69494776E+12   1.75597936E+12
                  102   1.42096898E+17   1.41357491E+17
                  103   4.42846716E+14   4.40587537E+14
                  107   1.37070840E+15   1.36303992E+15
541240   Xe124    4       
                  16    2.78019908E+09   1.81252559E+11
                  102   3.04337140E+17   2.96024900E+17
                  103   3.30855542E+11   3.61685063E+11
                  107   2.31351807E+10   2.61195563E+10
541250   Xe125    4       
                  16    3.03175645E+12   3.01567409E+12
                  102   4.56787335E+16   4.46816347E+16
                  103   3.03060938E+13   3.11552727E+13
                  107   1.10133997E+15   1.13309243E+15
541260   Xe126    4       
                  16    6.40574651E+10   1.16093570E+12
                  102   6.94224162E+15   1.55697495E+16
                  103   5.69011394E+10   1.42443887E+11
                  107   5.75573696E+10   1.45566444E+11
541270   Xe127    4       
                  16    4.59617789E+12   5.50979634E+12
                  102   8.30047816E+15   1.03240193E+16
                  103   2.06869809E+11   2.74677371E+11
                  107   5.68542718E+13   7.46271943E+13
541280   Xe128    4       
                  16    3.09369023E+11   9.32298777E+18
                  102   3.24084886E+15   3.33074325E+22
                  103   2.51132517E+10   2.95404835E+17
                  107   8.86417920E+09   1.04733717E+17
541290   Xe129    4       
                  16    5.59700849E+12   1.26983669E+16
                  102   2.91110448E+16   8.00337144E+19
                  103   8.25086225E+09   2.39958651E+13
                  107   8.97718237E+09   2.45275959E+13
541300   Xe130    4       
                  16    1.29053078E+12   8.80868152E+20
                  102   2.42580359E+15   1.00794552E+24
                  103   7.39385320E+09   3.37561636E+18
                  107   6.77005431E+08   2.82241042E+17
541310   Xe131    4       
                  16    7.01528250E+12   1.82906044E+21
                  102   1.08853246E+17   3.24218374E+25
                  103   1.34482955E+10   4.29182986E+18
                  107   3.55349349E+09   1.12517926E+18
541320   Xe132    4       
                  16    8.93534887E+11   4.94887496E+22
                  102   7.43955842E+14   2.34183071E+25
                  103   1.61150131E+09   8.96694735E+19
                  107   9.20689562E+07   7.50651607E+18
541330   Xe133    4       
                  16    1.20114805E+13   2.68708484E+24
                  102   8.41279493E+16   2.07221816E+28
                  103   8.38283076E+08   2.64957311E+20
                  107   3.11287763E+08   1.06910311E+20
541340   Xe134    4       
                  16    1.58189282E+12   2.13853800E+25
                  102   1.64307163E+14   1.79133508E+27
                  103   1.20042830E+09   2.28243368E+22
                  107   6.53509562E+07   1.83678347E+21
541350   Xe135    4       
                  16    1.16082281E+13   3.30352802E+27
                  102   1.25952835E+21   3.97756327E+35
                  103   1.83895539E+08   1.00510399E+23
                  107   1.48974012E+08   8.78970270E+22
541360   Xe136    4       
                  16    3.17963275E+12   1.56026634E+27
                  102   1.17482656E+14   5.97944876E+28
                  103   4.29181254E+07   1.48745508E+23
                  107   4.03285524E+07   5.10314130E+22
551330   Cs133    4       
                  16    6.19741659E+11   2.48185573E+20
                  102   4.22363887E+16   7.96630643E+24
                  103   1.94606760E+10   4.60246094E+18
                  107   2.42886349E+09   5.76852420E+17
551340   Cs134    4       
                  16    9.28619583E+12   7.40550756E+21
                  102   6.53925780E+16   6.02998600E+25
                  103   5.66328879E+09   5.54961525E+18
                  107   1.40844943E+09   1.49698208E+18
551350   Cs135    4       
                  16    1.90854579E+12   1.49371806E+23
                  102   7.89979873E+15   5.38965305E+26
                  103   1.41319431E+09   1.23219702E+20
                  107   3.59557320E+08   3.50018507E+19
551360   Cs136    4       
                  16    1.05073876E+13   8.65491249E+24
                  102   9.47483851E+15   9.04621080E+27
                  103   1.25565145E+09   1.43033137E+21
                  107   3.84764265E+08   4.83633435E+20
551370   Cs137    4       
                  16    3.35115033E+12   1.09905758E+27
                  102   1.40402245E+14   4.84757453E+28
                  103   1.65753302E+07   4.26413564E+22
                  107   1.00784674E+08   6.26742604E+22
561300   Ba130    4       
                  16    2.10164183E+10   3.95226395E+11
                  102   1.88616065E+16   2.13370460E+16
                  103   2.12540341E+11   2.32548843E+11
                  107   1.14689035E+11   1.22586771E+11
561310   Ba131    4       
                  16    3.45046237E+12   3.38972860E+12
                  102   1.04320009E+16   1.16421403E+16
                  103   4.06791710E+12   4.19360315E+12
                  107   7.27558431E+14   7.53855301E+14
561320   Ba132    4       
                  16    2.11028518E+11   3.73182065E+13
                  102   6.96479132E+15   3.47304068E+17
                  103   3.19841957E+10   1.59915707E+12
                  107   3.01689173E+10   1.51351264E+12
